date,index_code,open,high,low,close,volume
2019-08-19,HNXINDEX,102.34,103.44,102.09,102.58,17075156
2019-08-20,HNXINDEX,102.58,103.2,102.55,102.98,25606096
2019-08-21,HNXINDEX,103.0,103.42,102.73,103.01,29348348
2019-08-22,HNXINDEX,102.9,103.98,102.9,103.5,19942021
2019-08-23,HNXINDEX,103.5,103.76,102.89,103.25,21178074
2019-08-26,HNXINDEX,103.25,103.25,102.02,102.81,22307150
2019-08-27,HNXINDEX,102.82,103.33,102.36,102.86,21048453
2019-08-28,HNXINDEX,102.86,103.16,102.32,102.32,21020624
2019-08-29,HNXINDEX,102.32,102.89,101.72,101.94,17661209
2019-08-30,HNXINDEX,101.94,102.71,101.91,102.32,21891796
2019-09-03,HNXINDEX,102.32,102.99,101.19,101.4,20487898
2019-09-04,HNXINDEX,101.4,101.51,100.43,100.95,24791378
2019-09-05,HNXINDEX,100.95,101.4,100.66,100.96,15545234
2019-09-06,HNXINDEX,100.97,101.29,100.4,100.92,15392522
2019-09-09,HNXINDEX,100.41,101.2,100.04,100.85,16046902
2019-09-10,HNXINDEX,100.83,100.98,99.5,99.97,27040701
2019-09-11,HNXINDEX,99.98,100.2,99.42,100.17,18978449
2019-09-12,HNXINDEX,100.18,101.17,100.07,101.11,16720278
2019-09-13,HNXINDEX,101.12,102.2,100.97,102.2,19638940
2019-09-16,HNXINDEX,102.17,102.54,101.85,102.21,21292681
2019-09-17,HNXINDEX,102.29,102.49,101.46,102.23,21093792
2019-09-18,HNXINDEX,102.19,102.9,101.82,102.29,18025543
2019-09-19,HNXINDEX,102.29,104.05,102.06,104.04,24056717
2019-09-20,HNXINDEX,104.04,107.87,103.84,104.14,23183752
2019-09-23,HNXINDEX,104.14,105.28,103.91,104.38,21548493
2019-09-24,HNXINDEX,104.38,104.65,103.88,104.01,21635015
2019-09-25,HNXINDEX,104.02,104.05,103.41,103.81,19269702
2019-09-26,HNXINDEX,103.81,104.78,103.66,104.77,25330058
2019-09-27,HNXINDEX,107.6,107.6,104.52,104.77,22630898
2019-09-30,HNXINDEX,104.77,105.74,104.74,105.05,21079760
2019-10-01,HNXINDEX,105.05,105.85,104.85,105.85,25318709
2019-10-02,HNXINDEX,105.81,106.17,105.09,105.27,20238395
2019-10-03,HNXINDEX,105.27,105.27,104.46,105.21,19424039
2019-10-04,HNXINDEX,105.22,105.53,104.81,105.16,21131839
2019-10-07,HNXINDEX,105.15,105.15,103.61,103.73,19598699
2019-10-08,HNXINDEX,100.51,104.08,100.31,103.92,20060567
2019-10-09,HNXINDEX,103.92,104.72,103.88,104.62,21819638
2019-10-10,HNXINDEX,104.62,105.83,104.5,105.16,21951557
2019-10-11,HNXINDEX,105.16,105.55,104.87,105.26,17961167
2019-10-14,HNXINDEX,105.31,106.6,105.3,106.05,27988650
2019-10-15,HNXINDEX,106.04,106.16,105.64,106.01,23961679
2019-10-16,HNXINDEX,106.3,106.59,105.9,105.93,26618650
2019-10-17,HNXINDEX,105.98,106.08,105.39,106.07,17851096
2019-10-18,HNXINDEX,106.07,106.21,104.94,105.48,23581226
2019-10-21,HNXINDEX,105.48,105.63,103.9,104.01,27342835
2019-10-22,HNXINDEX,104.01,104.5,103.75,104.49,25498832
2019-10-23,HNXINDEX,104.49,104.8,103.94,104.14,16254828
2019-10-24,HNXINDEX,104.14,104.64,103.77,104.64,18836856
2019-10-25,HNXINDEX,104.69,104.9,104.21,104.71,21904231
2019-10-28,HNXINDEX,104.71,105.66,104.65,105.04,22144649
2019-10-29,HNXINDEX,105.16,105.42,104.27,104.68,16383011
2019-10-30,HNXINDEX,104.85,106.08,104.4,105.89,27420014
2019-10-31,HNXINDEX,105.91,106.36,105.13,105.19,25261391
2019-11-01,HNXINDEX,105.19,106.03,104.48,105.75,23157005
2019-11-04,HNXINDEX,105.75,106.85,105.7,106.6,23948115
2019-11-05,HNXINDEX,106.6,107.25,106.35,106.71,25240002
2019-11-06,HNXINDEX,106.71,107.18,106.59,106.75,17238406
